e2_to_e1,calc_B,calc_C,calc_D,calc_E,calc_F
-0.7487437185929648,111.5476325323737,121.1634312182527,119.5723908700741,75.80325219433396,74.80785257951871
-0.7336683417085428,111.5476325323737,121.7473651583029,119.93157039606912,77.08627140676464,75.93657221057641
-0.7185929648241207,111.5476325323737,122.33049589238493,120.27225465321791,78.37757902652802,77.05885662454916
-0.7035175879396985,111.5476325323737,122.9125020034678,120.59374765086434,79.67694853491129,78.17383641689196
-0.6884422110552764,111.5476325323737,123.49304778122271,120.89537829055502,80.9841343489928,79.28063752219815
-0.6733668341708542,111.5476325323737,124.07178307903088,121.17650410455958,82.29887118810089,80.37838463217018
-0.6582914572864322,111.5476325323737,124.64834321291902,121.4365149564288,83.6208734619331,81.46620475720223
-0.6432160804020102,111.5476325323737,125.2223489068967,121.67483666471696,84.94983468558318,82.54323090319996
-0.6281407035175881,111.5476325323737,125.79340628930275,121.8909345099489,86.28542692708453,83.60860583220112
-0.6130653266331658,111.5476325323737,126.36110694487294,122.08431658452903,87.6273002934295,84.66148587268847
-0.5979899497487438,111.5476325323737,126.92502802731227,122.25453694562592,88.9750824613571,85.70104474329052
-0.5829145728643217,111.5476325323737,127.48473243718105,122.40119853215334,90.32837825951019,86.72647735192774
-0.5678391959798996,111.5476325323737,128.03976906988825,122.52395580882293,91.68676930883956,87.73700353144356
-0.5527638190954773,111.5476325323737,128.58967313851159,122.6225171028556,93.04981372837018,88.73187167241812
-0.5376884422110553,111.5476325323737,129.13396657603477,122.69664660228312,94.41704591363344,89.71036221423212
-0.5226130653266332,111.5476325323737,129.67215852139412,122.74616598879238,95.78797639520069,90.67179095654511
-0.5075376884422111,111.5476325323737,130.20374589346224,122.77095568268838,97.1620917848198,91.61551215517198
-0.4924623115577891,111.5476325323737,130.72821405675012,122.77095568268838,98.53885481664581,92.54092136886058
-0.4773869346733668,111.5476325323737,131.24503758218762,122.74616598879238,99.91770449096194,93.44745802664345
-0.4623115577889447,111.5476325323737,131.7536811058307,122.69664660228312,101.2980563275985,94.33460768919255
-0.44723618090452266,111.5476325323737,132.25360028774926,122.6225171028556,102.67930273596613,95.20190398186527
-0.43216080402010054,111.5476325323737,132.74424287266172,122.52395580882296,104.06081350821722,96.04893018179085
-0.41708542713567853,111.5476325323737,133.22504985310772,122.40119853215334,105.44193644152998,96.87532044630225
-0.4020100502512562,111.5476325323737,133.6954567350874,122.25453694562592,106.82199809486882,97.68076067514835
-0.3869346733668342,111.5476325323737,134.15489490514622,122.08431658452903,108.20030468480387,98.46498900410508
-0.37185929648241217,111.5476325323737,134.6027930968586,121.8909345099489,109.57614312407584,99.22779593272222
-0.35678391959799005,111.5476325323737,135.03857895356327,121.67483666471696,110.9487822055658,99.9690240938755
-0.341708542713568,111.5476325323737,135.46168068304385,121.4365149564288,112.31747393317707,100.68856767744096
-0.3266331658291457,111.5476325323737,135.87152879863595,121.17650410455958,113.68145499986373,101.38637152466922
-0.31155778894472363,111.5476325323737,136.267557939999,120.89537829055502,115.03994841165745,102.06242991363439
-0.29648241206030157,111.5476325323737,136.64920876552668,120.59374765086439,116.39216525505915,102.71678505940459
-0.2814070351758795,111.5476325323737,137.01592990710668,120.27225465321791,117.73730660359418,103.34952535527769
-0.26633165829145744,111.5476325323737,137.36717997670152,119.93157039606913,119.0745655576935,103.96078338352726
-0.25125628140703515,111.5476325323737,137.70242961302537,119.5723908700741,120.40312941038398,104.55073372559242
-0.2361809045226131,111.5476325323737,138.0211635554637,119.19543321883344,121.7221819295672,105.11959060253903
-0.22110552763819102,111.5476325323737,138.32288273134736,118.80143203395134,123.03090574597228,105.6676053769316
-0.20603015075376896,111.5476325323737,138.60710634177462,118.39113571685691,124.32848483420484,106.19506394702992
-0.1909547738693469,111.5476325323737,138.87337393039638,117.96530293687617,125.61410707272033,106.70228406350608
-0.1758793969849246,111.5476325323737,139.12124741896918,117.52469921182563,126.8869668670498,107.18961259772037
